classification,name,count
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae,Leotiomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae,Agaricomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales,Helotiale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales,Agaricale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales|Mycenaceae,Mycenacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales|Mycenaceae|Helotiaceae,Helotiacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales|Mycenaceae|Helotiaceae|Helotium,Helotiu,36
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales|Tricholomataceae,Tricholomatacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales|Tricholomataceae|Geoglossaceae,Geoglossacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes|Leotiomycetidae|Agaricomycetidae|Helotiales|Agaricales|Tricholomataceae|Geoglossaceae|Leptoglossum,Leptoglossu,1
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes,Pezizomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes,Agaricomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae,Pezizomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae,Agaricomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales,Pezizale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Agaricales,Agaricale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Agaricales|Pezizaceae,Pezizacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Agaricales|Pezizaceae|Agaricaceae,Agaricacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Agaricales|Pezizaceae|Agaricaceae|Peziza,Peziz,34
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Boletales,Boletale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Boletales|Morchellaceae,Morchellacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Boletales|Morchellaceae|Boletaceae,Boletacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Pezizomycetes|Agaricomycetes|Pezizomycetidae|Agaricomycetidae|Pezizales|Boletales|Morchellaceae|Boletaceae|Boletus,Boletu,15
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes,Sordariomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes,Agaricomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes|Hypocreomycetidae,Hypocreomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes|Hypocreomycetidae|Agaricomycetidae,Agaricomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes|Hypocreomycetidae|Agaricomycetidae|Polyporales,Polyporale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes|Hypocreomycetidae|Agaricomycetidae|Polyporales|Hypocreales,Hypocreale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes|Hypocreomycetidae|Agaricomycetidae|Polyporales|Hypocreales|Meruliaceae,Meruliacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Sordariomycetes|Agaricomycetes|Hypocreomycetidae|Agaricomycetidae|Polyporales|Hypocreales|Meruliaceae|Hyphoderma,Hyphoderm,2
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina,Pucciniomycotin,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina,Pezizomycotin,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes,Pucciniomycete,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes,Eurotiomycete,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes|Chaetothyriomycetidae,Chaetothyriomycetida,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes|Chaetothyriomycetidae|Pyrenulales,Pyrenulale,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes|Chaetothyriomycetidae|Pyrenulales|Pucciniales,Pucciniale,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes|Chaetothyriomycetidae|Pyrenulales|Pucciniales|Pyrenulaceae,Pyrenulacea,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes|Chaetothyriomycetidae|Pyrenulales|Pucciniales|Pyrenulaceae|Uropyxidaceae,Uropyxidacea,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pezizomycotina|Pucciniomycetes|Eurotiomycetes|Chaetothyriomycetidae|Pyrenulales|Pucciniales|Pyrenulaceae|Uropyxidaceae|Polythelis,Polytheli,2
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pucciniomycetes,Pucciniomycete,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales,Pucciniale,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Aplosporellaceae,Aplosporellacea,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Aplosporellaceae|Melampsoraceae,Melampsoracea,0
Fungi|Basidiomycota|Ascomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Aplosporellaceae|Melampsoraceae|Podosporium,Podosporiu,1
Fungi|Basidiomycota|Pucciniomycotina,Pucciniomycotin,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes,Pucciniomycete,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloeales,Platygloeale,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloeales|Eocronartiaceae,Eocronartiacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloeales|Eocronartiaceae|Herpobasidium,Herpobasidiu,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloeales|Platygloeaceae,Platygloeacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Platygloeales|Platygloeaceae|Eocronartium,Eocronartiu,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales,Pucciniale,15
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Aecidium,Aecidiu,36
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Caeoma,Caeom,4
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Coleopuccinia,Coleopuccini,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Coleosporiaceae,Coleosporiacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Coleosporiaceae|Chrysomyxa,Chrysomyx,9
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Coleosporiaceae|Coleosporium,Coleosporiu,54
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Coleosporiaceae|Gallowaya,Galloway,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Coleosporiaceae|Melampsoropsis,Melampsoropsi,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Cronartiaceae,Cronartiacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Cronartiaceae|Cronartium,Cronartiu,17
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Cronartiaceae|Cronartium|Cronartium asclepiadeum,Cronartium asclepiadeu,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Cronartiaceae|Peridermium,Peridermiu,5
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Melampsoraceae,Melampsoracea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Melampsoraceae|Melampsora,Melampsor,53
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phakopsoraceae,Phakopsoracea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phakopsoraceae|Cerotelium,Ceroteliu,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phakopsoraceae|Phakopsora,Phakopsor,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phakopsoraceae|Pucciniostele,Pucciniostel,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae,Phragmidiacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Earlea,Earle,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Frommea,Fromme,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Gymnoconia,Gymnoconi,9
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Hamaspora,Hamaspor,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Kuehneola,Kuehneol,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Phragmidium,Phragmidiu,44
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Trachyspora,Trachyspor,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Phragmidiaceae|Xenodochus,Xenodochu,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pileolariaceae,Pileolariacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pileolariaceae|Pileolaria,Pileolari,8
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae,Pucciniacea,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Allodus,Allodu,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Cumminsiella,Cumminsiell,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Dicaeoma,Dicaeom,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Gymnosporangium,Gymnosporangiu,41
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Micropuccinia,Micropuccini,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia,Puccini,677
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia andropogonis,Puccinia andropogoni,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia caricis,Puccinia carici,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia euphorbiae,Puccinia euphorbia,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia extensicola,Puccinia extensicol,8
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia graminis,Puccinia gramini,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia jonesii,Puccinia jonesi,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia rubigo-vera,Puccinia rubigo-ver,10
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia vagans,Puccinia vagan,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Uromyces,Uromyce,179
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniaceae|Uromyces|Uromyces acuminatus,Uromyces acuminatu,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae,Pucciniastracea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Calyptospora,Calyptospor,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Hyalopsora,Hyalopsor,5
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Melampsorella,Melampsorell,8
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Melampsoridium,Melampsoridiu,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Milesia,Milesi,7
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Pucciniastrum,Pucciniastru,45
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Thekopsora,Thekopsor,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniastraceae|Uredinopsis,Uredinopsi,10
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniosiraceae,Pucciniosiracea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Pucciniosiraceae|Pucciniosira,Pucciniosir,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Raveneliaceae,Raveneliacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Raveneliaceae|Dicheirinia,Dicheirini,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Raveneliaceae|Nyssopsora,Nyssopsor,8
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Raveneliaceae|Ravenelia,Raveneli,4
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Raveneliaceae|Triphragmium,Triphragmiu,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Uredo,Ured,7
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Uropyxidaceae,Uropyxidacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Uropyxidaceae|Ochropsora,Ochropsor,1
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Uropyxidaceae|Prospodium,Prospodiu,2
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Uropyxidaceae|Tranzschelia,Tranzscheli,5
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Uropyxidaceae|Uropyxis,Uropyxi,4
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Septobasidiales,Septobasidiale,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Septobasidiales|Septobasidiaceae,Septobasidiacea,0
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Septobasidiales|Septobasidiaceae|Glenospora,Glenospor,3
Fungi|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Septobasidiales|Septobasidiaceae|Septobasidium,Septobasidiu,4
Fungi|Basidiomycota|Pucciniomycotina|Tritirachium,Tritirachiu,1
Fungi|Basidiomycota|Ustilaginomycotina,Ustilaginomycotin,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes,Exobasidiomycete,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae,Exobasidiomycetida,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Entylomatales,Entylomatale,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Entylomatales|Entylomataceae,Entylomatacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Entylomatales|Entylomataceae|Entyloma,Entylom,10
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Exobasidiales,Exobasidiale,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Exobasidiales|Exobasidiaceae,Exobasidiacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Exobasidiales|Exobasidiaceae|Exobasidium,Exobasidiu,24
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Exobasidiales|Exobasidiaceae|Exobasidium|Exobasidium camelliae,Exobasidium camellia,1
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Microstromatales,Microstromatale,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Microstromatales|Microstromataceae,Microstromatacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Microstromatales|Microstromataceae|Microstroma,Microstrom,1
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Tilletiales,Tilletiale,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Tilletiales|Tilletiaceae,Tilletiacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Exobasidiomycetidae|Tilletiales|Tilletiaceae|Tilletia,Tilleti,1
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes,Ustilaginomycete,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidiales,Urocystidiale,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidiales|Glomosporiaceae,Glomosporiacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidiales|Glomosporiaceae|Sorosporium,Sorosporiu,3
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidiales|Urocystidaceae,Urocystidacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidiales|Urocystidaceae|Tuburcinia,Tuburcini,1
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidiales|Urocystidaceae|Urocystis,Urocysti,13
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae,Ustilaginomycetida,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales,Ustilaginale,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Anthracoideaceae,Anthracoideacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Anthracoideaceae|Cintractia,Cintracti,14
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Anthracoideaceae|Schizonella,Schizonell,2
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Ustilaginaceae,Ustilaginacea,0
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Ustilaginaceae|Melanopsichium,Melanopsichiu,2
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Ustilaginaceae|Ustilago,Ustilag,38
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Ustilaginaceae|Ustilago|Ustilago avenae,Ustilago avena,1
Fungi|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginomycetidae|Ustilaginales|Ustilaginaceae|Ustilago|Ustilago spegazzinii,Ustilago spegazzini,3
Fungi|Blastocladiomycota,Blastocladiomycot,0
Fungi|Blastocladiomycota|Basidiomycota,Basidiomycot,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina,Pucciniomycotin,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes,Pucciniomycete,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Blastocladiomycetes,Blastocladiomycete,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Blastocladiomycetes|Pucciniales,Pucciniale,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Blastocladiomycetes|Pucciniales|Blastocladiales,Blastocladiale,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Blastocladiomycetes|Pucciniales|Blastocladiales|Phakopsoraceae,Phakopsoracea,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Blastocladiomycetes|Pucciniales|Blastocladiales|Phakopsoraceae|Physodermataceae,Physodermatacea,0
Fungi|Blastocladiomycota|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Blastocladiomycetes|Pucciniales|Blastocladiales|Phakopsoraceae|Physodermataceae|Physopella,Physopell,1
Fungi|Blastocladiomycota|Blastocladiomycetes,Blastocladiomycete,0
Fungi|Blastocladiomycota|Blastocladiomycetes|Blastocladiales,Blastocladiale,0
Fungi|Blastocladiomycota|Blastocladiomycetes|Blastocladiales|Physodermataceae,Physodermatacea,0
Fungi|Blastocladiomycota|Blastocladiomycetes|Blastocladiales|Physodermataceae|Physoderma,Physoderm,1
Fungi|Chytridiomycota,Chytridiomycot,0
Fungi|Chytridiomycota|Chytridiomycetes,Chytridiomycete,0
Fungi|Chytridiomycota|Chytridiomycetes|Chytridiales,Chytridiale,0
Fungi|Chytridiomycota|Chytridiomycetes|Chytridiales|Chytridiaceae,Chytridiacea,0
Fungi|Chytridiomycota|Chytridiomycetes|Chytridiales|Chytridiaceae|Chytridium,Chytridiu,1
Fungi|Chytridiomycota|Chytridiomycetes|Chytridiales|Synchytriaceae,Synchytriacea,0
Fungi|Chytridiomycota|Chytridiomycetes|Chytridiales|Synchytriaceae|Synchytrium,Synchytriu,9
Fungi|Zygomycota,Zygomycot,0
Fungi|Zygomycota|Ascomycota,Ascomycot,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina,Pezizomycotin,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina,Mucoromycotin,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes,Lecanoromycete,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae,Lecanoromycetida,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae|Teloschistales,Teloschistale,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae|Teloschistales|Mucorales,Mucorale,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae|Teloschistales|Mucorales|Rhizopodaceae,Rhizopodacea,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae|Teloschistales|Mucorales|Rhizopodaceae|Caliciaceae,Caliciacea,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae|Teloschistales|Mucorales|Rhizopodaceae|Caliciaceae|Mucoraceae,Mucoracea,0
Fungi|Zygomycota|Ascomycota|Pezizomycotina|Mucoromycotina|Lecanoromycetes|Lecanoromycetidae|Teloschistales|Mucorales|Rhizopodaceae|Caliciaceae|Mucoraceae|Mucor,Muco,1
Fungi|Zygomycota|Entomophthoromycotina,Entomophthoromycotin,0
Fungi|Zygomycota|Entomophthoromycotina|Entomophthorales,Entomophthorale,0
Fungi|Zygomycota|Entomophthoromycotina|Entomophthorales|Entomophthoraceae,Entomophthoracea,0
Fungi|Zygomycota|Entomophthoromycotina|Entomophthorales|Entomophthoraceae|Empusa,Empus,1
Fungi|Zygomycota|Entomophthoromycotina|Entomophthorales|Entomophthoraceae|Massospora,Massospor,1
Fungi|Zygomycota|Mucoromycotina,Mucoromycotin,0
Fungi|Zygomycota|Mucoromycotina|Mucorales,Mucorale,0
